Unique ID;球员类型;名字;国家或地区;俱乐部;联赛;联赛键;联赛可信度;年龄;身高(cm);左脚;右脚;主力脚;最佳位置;第二位置;其他可用位置;定价位置;最佳位置倍率;第二位置倍率;其他位置倍率;最佳位置能力;第二位置能力;其他位置能力;FM身价原文;FM身价下限(百万英镑);FM身价上限(百万英镑);FM身价中位(百万英镑);评分_射门;评分_传球;评分_控球;评分_防守;评分_速度;评分_身体;评分_意识;评分_意志;FM_技术;FM_抢断;FM_罚点球;FM_传球;FM_盯人;FM_界外球;FM_远射;FM_头球;FM_任意球;FM_停球;FM_射门;FM_盘带;FM_传中;FM_角球;FM_强壮;FM_耐力;FM_速度;FM_体质;FM_弹跳;FM_平衡;FM_灵活;FM_爆发力;FM_预判;FM_才华;FM_领导力;FM_无球跑动;FM_工作投入;FM_视野;FM_团队合作;FM_选位;FM_意志力;FM_决断;FM_集中;FM_镇定;FM_勇敢;FM_侵略性;模型价格(百万欧元);位置稀缺系数;巨星系数;FM身价修正;基础价格(百万欧元);本局价格下限(百万欧元);本局价格上限(百万欧元);价格池;缺失FM属性数;校验状态;原最佳位置;原第二位置;原全部位置
37040604;现役;Hakim Ziyech;摩洛哥;Wydad Casablanca;摩洛哥足球国家联赛1组;摩洛哥足球国家联赛1组;majority_high;31;180;精准;欠佳;左脚;前腰;中前卫、左边前卫、右边前卫、左边锋;右边锋;前腰;1.0;0.95;0.9;68.8;65.4;61.9;非卖品;;;;71.8;81.8;76.0;36.0;55.0;49.2;66.0;51.2;18;6;14;16;5;6;17;10;17;17;13;12;16;14;9;8;10;13;11;10;15;12;17;17;12;13;8;17;12;6;12;13;8;14;9;10;47.8;1.04;1.0;1.0;49.7;39.8;59.6;强援池;0;PASS;未知;中场 (右左中), 前腰 (左中);中场/前腰 (右左中)
37044889;现役;Alireza Jahanbakhsh;伊朗;Dender EH;比甲;比甲;majority_medium;31;183;还行;精准;右脚;前腰;左边前卫;右边前卫、左边锋、右边锋;前腰;1.0;0.95;0.9;62.2;59.1;56.0;非卖品;;;;63.5;69.0;67.5;36.0;55.0;53.8;56.0;66.2;14;5;12;14;6;14;14;9;13;14;12;14;14;13;10;11;11;8;11;12;11;11;11;13;15;14;13;14;13;7;14;12;10;12;14;12;21.9;1.04;1.0;1.0;22.8;18.2;27.4;轮换池;0;PASS;未知;中场 (左), 前腰 (中);中场 (右左), 前腰 (右左中)
93067261;现役;Gustav Ludwigson;瑞典;Daejeon Hana;K1;K1;majority_high;31;182;欠佳;精准;右脚;右边锋;;左边锋、中锋;右边锋;1.0;0.95;0.9;60.7;;54.6;非卖品;;;;59.2;55.5;59.0;59.5;63.2;67.2;59.3;69.8;12;11;8;10;12;7;9;10;6;11;13;12;10;7;13;14;12;14;12;14;13;13;12;10;9;14;16;12;15;12;14;12;13;11;14;14;17.7;1.05;1.0;1.0;18.6;14.9;22.3;轮换池;0;PASS;前腰 (右);;前腰 (右左), 前锋 (中)
12056386;现役;Ferjani Sassi;突尼斯;Al-Gharafa;卡塔尔联;卡塔尔联;manual;32;186;欠佳;精准;右脚;中前卫;;后腰;中前卫;1.0;0.95;0.9;64.5;;58.1;非卖品;;;;61.0;72.0;68.3;52.0;55.5;64.5;64.2;65.8;16;10;14;15;9;4;14;12;12;14;10;13;11;11;14;12;11;12;13;13;11;11;13;12;16;12;12;14;14;10;13;13;12;15;13;13;29.4;1.02;1.0;1.0;30.0;24.0;36.0;主力池;0;PASS;未知;;后腰, 中场 (中)
12056378;现役;Ali Maâloul;突尼斯;CS Sfaxien;突甲联赛;突甲联赛;majority_medium;35;175;精准;还行;左脚;左边前卫;;左后卫、左翼卫;左边前卫;1.0;0.95;0.9;61.6;;55.4;非卖品;;;;63.0;65.8;62.0;54.0;64.0;57.5;58.8;62.7;13;13;15;14;9;12;9;7;14;13;13;12;16;15;12;12;13;16;9;11;12;13;11;12;16;15;13;12;13;11;15;12;10;14;7;12;20.2;1.01;1.0;1.0;20.4;16.3;24.5;轮换池;0;PASS;未知;中场 (左);后卫/翼卫/中场 (左)
12043455;现役;Zinedine Ferhat;阿尔及利亚;MC Alger;阿甲;阿甲;majority_medium;31;183;还行;精准;右脚;左边锋;左边前卫、右边前卫;右边锋;左边锋;1.0;0.95;0.9;61.0;57.9;54.9;非卖品;;;;53.5;65.3;67.8;41.8;62.8;58.8;59.0;60.5;14;7;12;13;7;8;7;10;12;13;10;14;13;13;11;12;13;12;11;13;13;12;13;13;10;13;12;13;13;7;13;12;12;13;12;10;18.5;1.05;1.0;1.0;19.4;15.5;23.3;轮换池;0;PASS;未知;中场 (右左), 前腰 (左);中场/前腰 (右左)
12042506;现役;Baghdad Bounedjah;阿尔及利亚;Al-Shamal;卡塔尔联;卡塔尔联;manual;33;184;还行;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;65.7;;;非卖品;;;;74.8;62.0;64.8;40.5;59.5;62.7;62.5;65.0;14;6;15;12;6;6;13;14;11;14;16;12;8;5;13;11;12;13;12;13;12;12;15;12;15;15;12;12;9;7;15;13;12;15;14;14;33.9;1.08;1.0;1.0;36.7;29.4;44.0;主力池;0;PASS;未知;;前锋 (中)
12038077;现役;Boualem Khoukhi;卡塔尔;Al-Sadd;卡塔尔联;卡塔尔联;manual;34;184;还行;精准;右脚;中后卫;后腰;;中后卫;1.0;0.95;0.9;61.9;58.8;;非卖品;;;;47.8;58.5;54.3;64.2;53.2;63.8;63.2;64.2;12;12;13;12;13;9;8;14;12;12;8;10;9;7;13;12;11;13;12;13;10;10;13;8;13;9;12;11;15;14;12;13;12;14;14;12;21.0;1.0;1.0;1.0;21.0;16.8;25.2;轮换池;0;PASS;未知;后腰;后卫 (中), 后腰
77005949;现役;Christian Cueva;秘鲁;Juan Pablo II;秘鲁甲;秘鲁甲;manual;33;168;不错;精准;右脚;前腰;左边锋;右边锋;前腰;1.0;0.95;0.9;61.6;58.5;55.4;非卖品;;;;57.8;70.0;68.2;44.0;60.0;44.5;57.5;53.7;15;8;15;14;9;8;8;7;13;13;12;12;12;13;6;9;12;13;5;12;15;12;10;16;7;14;13;15;13;7;9;12;12;12;11;8;20.2;1.04;1.0;1.0;21.0;16.8;25.2;轮换池;0;PASS;未知;前腰 (左);前腰 (右左中)
77012161;现役;Luis Advíncula;秘鲁;Alianza;秘鲁甲;秘鲁甲;manual;34;177;不错;精准;右脚;右后卫;右边前卫、右边锋;右翼卫;右后卫;1.0;0.95;0.9;60.2;57.2;54.2;非卖品;;;;55.0;58.8;54.0;54.8;66.8;69.5;51.2;71.2;12;13;8;12;10;14;13;8;10;10;10;10;13;8;15;14;14;14;11;14;11;13;9;10;13;13;15;12;14;9;15;11;11;10;15;15;16.5;0.98;1.0;1.0;16.2;13.0;19.4;基础池;0;PASS;未知;中场/前腰 (右);后卫/翼卫/中场/前腰 (右)
77012583;现役;André Carrillo;秘鲁;Corinthians;巴甲;巴甲;majority_high;33;180;还行;精准;右脚;右边锋;;中前卫;右边锋;1.0;0.95;0.9;62.3;;56.1;非卖品;;;;60.5;69.0;72.5;41.5;60.0;57.2;56.8;50.8;14;7;13;15;7;10;10;8;10;14;13;16;14;11;12;12;12;13;8;12;12;12;10;16;6;13;12;13;10;9;10;11;11;13;11;8;22.2;1.05;1.0;1.0;23.3;18.6;28.0;轮换池;0;PASS;未知;;中场 (中), 前腰 (右)
78000335;现役;Luis Suárez;乌拉圭;Inter Miami;美职联;美职联;majority_high;37;182;不错;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;69.9;;;非卖品;;;;85.0;79.0;75.8;50.5;38.2;59.5;73.5;73.7;16;9;16;16;8;8;15;13;16;18;18;15;15;15;13;8;8;16;10;9;8;7;16;18;15;17;8;15;12;8;20;15;13;19;18;17;53.5;1.08;1.0;1.0;57.7;46.2;69.2;强援池;0;PASS;未知;;前锋 (中)
12035892;现役;Ahmed Hegazy;埃及;Neom SC;沙特联;沙特联;majority_high;33;193;欠佳;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;66.5;;;非卖品;;;;47.3;59.8;48.2;71.0;43.8;72.5;66.0;72.5;12;15;8;13;13;11;7;17;6;11;9;8;9;4;18;10;11;17;16;9;7;6;14;9;18;8;10;11;14;15;16;13;12;15;17;17;37.2;1.0;1.0;1.0;37.2;29.8;44.6;主力池;0;PASS;未知;;后卫 (中)
78005742;现役;Edinson Cavani;乌拉圭;Boca;阿甲;阿甲;majority_high;37;184;还行;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;62.9;;;非卖品;;;;72.2;61.0;58.8;50.5;45.2;64.5;60.5;81.0;13;8;16;13;9;4;13;18;13;14;15;10;12;11;14;11;9;13;13;12;11;8;14;10;18;15;18;10;15;10;17;12;13;14;15;15;24.0;1.08;1.0;1.0;25.9;20.7;31.1;主力池;0;PASS;未知;;前锋 (中)
78010878;现役;Martín Cáceres;乌拉圭;Juventud;乌拉圭甲级联赛;乌拉圭甲级联赛;majority_medium;37;180;不错;精准;右脚;中后卫;;左后卫、右后卫;中后卫;1.0;0.95;0.9;61.6;;55.4;非卖品;;;;50.5;48.0;56.0;69.5;52.3;62.5;55.5;63.7;11;16;13;9;14;14;6;14;11;12;9;10;11;8;12;9;10;15;14;13;12;11;15;12;7;12;15;9;13;13;14;8;8;12;14;14;20.2;1.0;1.0;1.0;20.2;16.2;24.2;轮换池;0;PASS;未知;;后卫 (右左中)
78016342;现役;Sebastián Coates;乌拉圭;Nacional;乌拉圭甲级联赛;乌拉圭甲级联赛;majority_high;34;196;还行;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;66.2;;;非卖品;;;;52.3;57.5;51.0;69.8;42.0;73.8;64.8;71.8;11;13;10;12;15;6;5;16;2;11;11;10;10;5;15;12;10;16;17;15;6;6;14;9;20;12;10;11;14;14;16;13;14;13;14;15;36.0;1.0;1.0;1.0;36.0;28.8;43.2;主力池;0;PASS;未知;;后卫 (中)
78018171;现役;Nicolás Lodeiro;乌拉圭;Nacional;乌拉圭甲级联赛;乌拉圭甲级联赛;majority_high;35;173;精准;还行;左脚;前腰;左边前卫;中前卫、左边锋、右边锋;前腰;1.0;0.95;0.9;61.6;58.5;55.4;非卖品;;;;61.5;68.2;68.0;38.8;54.8;55.0;56.8;57.0;14;8;12;14;6;9;12;10;14;13;14;14;14;14;11;12;10;16;7;10;14;11;11;14;14;11;10;13;14;5;12;14;13;11;9;5;20.2;1.04;1.0;1.0;21.0;16.8;25.2;轮换池;0;PASS;未知;中场 (左);中场 (左中), 前腰 (右左中)
12028932;现役;Vincent Aboubakar;喀麦隆;Neftçi PFK;阿塞拜疆超;阿塞拜疆超;manual;32;184;不错;精准;右脚;前腰;右边锋;中锋;前腰;1.0;0.95;0.9;63.0;59.8;56.7;非卖品;;;;79.0;69.0;71.2;28.8;39.0;54.0;62.5;39.5;16;4;17;14;4;5;13;15;10;15;17;14;7;6;12;6;9;15;10;13;7;7;16;17;5;16;5;13;9;4;10;14;7;16;9;10;24.3;1.04;1.0;1.0;25.3;20.2;30.4;主力池;0;PASS;未知;前腰 (右);前腰 (右中), 前锋 (中)
12011996;现役;Youssef Msakni;突尼斯;Espérance Tunis;突甲联赛;突甲联赛;majority_high;34;179;还行;精准;右脚;前腰;;左边锋;前腰;1.0;0.95;0.9;64.8;;58.3;非卖品;;;;67.8;70.5;74.0;36.8;55.5;51.5;61.5;54.2;15;6;12;14;5;4;14;9;12;15;13;15;12;12;9;10;11;13;9;13;13;11;14;16;13;14;9;15;9;7;14;11;11;14;8;12;30.5;1.04;1.0;1.0;31.7;25.4;38.0;主力池;0;PASS;未知;前腰 (中);前腰 (左中)
28005568;现役;Jordan Henderson;英格兰;Brentford;英超;英超;manual;34;182;欠佳;精准;右脚;后腰;;中前卫;后腰;1.0;0.95;0.9;70.8;;63.7;非卖品;;;;51.5;73.7;57.5;72.5;61.0;70.2;73.2;86.7;14;14;11;16;14;9;9;10;13;11;7;11;12;14;12;15;12;17;12;14;11;12;15;7;19;13;17;15;18;15;19;16;15;14;16;14;58.4;1.03;1.0;1.0;60.2;48.2;72.2;强援池;0;PASS;未知;;后腰, 中场 (中)
8835722;现役;Teo Gutiérrez;哥伦比;Junior;哥伦比亚甲;哥伦比亚甲;manual;39;180;不错;精准;右脚;前腰;;中锋;前腰;1.0;0.95;0.9;64.9;;58.4;非卖品;;;;68.2;74.0;68.5;38.8;49.0;55.5;63.3;63.5;15;6;13;15;6;5;13;13;13;14;14;13;13;11;13;8;10;10;10;13;10;10;13;16;14;15;10;15;11;6;15;15;13;12;13;13;30.9;1.04;1.0;1.0;32.1;25.7;38.5;主力池;0;PASS;未知;前腰 (中);前腰 (中), 前锋 (中)
8833628;现役;Thiago Silva;巴西;Porto;葡超;葡超;manual;40;181;欠佳;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;72.5;;;非卖品;;;;47.0;65.0;53.3;80.0;42.5;73.5;78.5;79.8;13;15;13;13;15;5;7;16;8;14;7;7;5;3;13;12;8;20;13;16;9;8;16;8;20;8;14;13;15;18;16;16;17;17;17;13;68.7;1.0;1.0;1.0;68.7;55.0;82.4;强援池;0;PASS;未知;;后卫 (中)
8832889;现役;Willian;巴西;Grêmio;巴甲;巴甲;majority_high;36;175;欠佳;精准;右脚;前腰、左边锋、右边锋;左边前卫、右边前卫;;前腰;1.0;0.95;0.9;67.2;63.8;;非卖品;;;;67.2;74.2;78.8;40.0;55.0;56.5;64.0;52.0;16;8;17;14;5;8;14;9;14;17;12;17;14;13;13;11;10;12;8;13;12;12;14;14;8;14;12;15;12;7;10;14;11;14;9;9;40.2;1.04;1.0;1.0;41.9;33.5;50.3;强援池;0;PASS;未知;中场 (右左);中场 (右左), 前腰 (右左中)
66014583;现役;Jang Hyun-Soo;韩国;Al-Gharafa;卡塔尔联;卡塔尔联;manual;33;183;欠佳;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;63.1;;;非卖品;;;;43.8;56.5;52.5;69.2;52.8;63.2;64.0;63.8;12;14;11;12;14;10;5;14;6;11;8;10;8;6;13;12;11;13;13;12;9;10;14;8;12;8;12;10;15;14;12;13;13;14;13;13;24.7;1.0;1.0;1.0;24.7;19.8;29.6;轮换池;0;PASS;未知;;后卫 (中)
8708271;现役;Lukas Podolski;德国;Górnik;“PKO BP”波甲联赛;“PKO BP”波甲联赛;majority_medium;39;183;精准;还行;左脚;前腰;;中锋;前腰;1.0;0.95;0.9;62.8;;56.5;非卖品;;;;71.5;74.0;62.2;33.0;45.5;54.5;62.2;56.0;15;5;17;16;5;9;15;8;14;14;15;11;13;10;13;8;10;9;10;14;10;8;14;9;15;10;6;14;15;6;14;14;7;18;11;8;23.7;1.04;1.0;1.0;24.7;19.8;29.6;轮换池;0;PASS;未知;;前腰 (中), 前锋 (中)
8632545;现役;Abdallah El Saeed;埃及;Zamalek;埃超联赛;埃超联赛;majority_medium;39;175;强势;精准;左脚;前腰;后腰;中前卫;前腰;1.0;0.95;0.9;64.2;61.0;57.8;非卖品;;;;65.0;75.5;65.2;39.0;52.0;56.5;60.8;66.2;14;8;16;16;5;2;13;10;15;16;14;10;13;14;10;10;10;18;9;11;14;10;13;14;18;11;11;15;16;6;15;14;11;12;11;7;28.3;1.04;1.0;1.0;29.5;23.6;35.4;主力池;0;PASS;未知;后腰;后腰, 中场/前腰 (中)
28005949;现役;Aaron Cresswell;英格兰;Stoke;英冠;英冠;majority_high;35;170;精准;欠佳;左脚;中后卫;左翼卫;左后卫;中后卫;1.0;0.95;0.9;61.7;58.6;55.5;非卖品;;;;58.2;62.7;62.0;63.0;50.2;60.0;65.0;64.5;13;13;13;12;13;11;14;11;15;13;8;12;14;14;10;14;9;15;8;13;11;10;13;12;12;13;12;12;16;11;13;14;13;15;13;8;20.4;1.0;1.0;1.0;20.4;16.3;24.5;轮换池;0;PASS;未知;翼卫 (左);后卫 (左中), 翼卫 (左)
8507078;现役;Teemu Pukki;芬兰;HJK;芬超;芬超;majority_medium;34;181;还行;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;62.1;;;非卖品;;;;72.0;64.0;61.3;37.5;48.2;57.2;62.0;67.5;12;6;17;12;5;5;12;10;9;14;15;13;12;7;12;10;9;15;9;13;11;10;15;8;8;15;16;14;16;6;15;13;13;14;9;14;21.6;1.08;1.0;1.0;23.3;18.6;28.0;轮换池;0;PASS;未知;;前锋 (中)
79010306;现役;Gustavo Gómez;巴拉圭;Palmeiras;巴甲;巴甲;majority_medium;31;185;欠佳;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;72.1;;;非卖品;;;;44.0;54.2;48.0;76.0;61.8;83.8;66.0;79.5;11;15;13;11;15;11;6;15;7;11;7;8;9;5;16;20;12;20;14;13;11;11;16;5;17;8;16;10;16;16;16;13;13;13;17;15;66.2;1.0;1.0;1.0;66.2;53.0;79.4;强援池;0;PASS;未知;;后卫 (中)
8502440;现役;Edin Džeko;波斯尼亚和黑塞哥维那;FC Schalke 04;德乙;德乙;majority_medium;38;193;精准;精准;双足;中锋;;;中锋;1.0;0.95;0.9;66.3;;;非卖品;;;;75.0;67.2;65.2;40.5;43.8;74.5;65.8;76.8;15;6;12;13;6;6;12;16;6;16;16;11;8;4;14;11;9;20;16;16;8;8;16;12;18;16;12;13;16;6;19;14;13;16;14;12;36.4;1.08;1.0;1.0;39.3;31.4;47.2;主力池;0;PASS;未知;;前锋 (中)
53059302;现役;Ohi Omoijuanfo;挪威;Changchun;中超;中超;majority_high;31;188;欠佳;精准;右脚;中锋;左边锋、右边锋;;中锋;1.0;0.95;0.9;61.5;58.4;;非卖品;;;;63.2;57.2;57.7;45.8;64.0;63.2;62.3;61.7;11;7;13;11;8;5;11;11;9;12;12;11;9;5;12;11;14;13;14;14;12;12;14;12;9;14;13;12;14;9;12;13;12;14;13;12;19.9;1.08;1.0;1.0;21.5;17.2;25.8;轮换池;0;PASS;前锋 (中);前腰 (右左);前腰 (右左), 前锋 (中)
8442448;现役;André Ayew;加纳;NAC Breda;荷甲;荷甲;majority_high;35;175;精准;欠佳;左脚;中锋;左边锋;右边锋;中锋;1.0;0.95;0.9;62.6;59.5;56.3;非卖品;;;;65.2;57.7;73.5;43.8;48.0;65.5;60.8;73.0;14;7;14;11;6;5;12;15;11;15;13;15;10;9;13;10;9;15;10;16;14;9;15;15;18;12;14;10;11;7;15;11;14;15;17;13;23.1;1.08;1.0;1.0;24.9;19.9;29.9;轮换池;0;PASS;未知;前腰 (左);前腰 (右左), 前锋 (中)
80000931;现役;Celso Borges;哥斯达黎加;Alajuelense;哥斯达黎加甲级联赛;哥斯达黎加甲级联赛;majority_high;36;188;欠佳;精准;右脚;中前卫;后腰;;中前卫;1.0;0.95;0.9;62.5;59.4;;非卖品;;;;63.0;69.5;58.5;60.5;50.5;59.5;64.5;64.0;13;12;14;15;11;2;13;12;12;13;12;10;12;12;12;11;10;14;11;11;10;10;13;13;15;13;13;14;13;13;12;13;12;12;13;12;22.8;1.02;1.0;1.0;23.2;18.6;27.8;轮换池;0;PASS;未知;;中场 (中)
80000942;现役;Giancarlo González;哥斯达黎加;Sporting FC (CRC);哥斯达黎加甲级联赛;哥斯达黎加甲级联赛;majority_medium;36;186;欠佳;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;64.5;;;非卖品;;;;37.2;52.5;48.5;70.0;56.5;68.0;62.0;71.0;10;15;8;11;14;5;5;15;3;10;7;7;4;3;14;12;11;13;15;14;13;11;14;11;13;5;13;11;14;14;17;12;11;12;14;15;29.4;1.0;1.0;1.0;29.4;23.5;35.3;主力池;0;PASS;未知;;后卫 (中)
80010074;现役;Joel Campbell;哥斯达黎加;Alajuelense;哥斯达黎加甲级联赛;哥斯达黎加甲级联赛;majority_high;32;178;精准;欠佳;左脚;左边锋;左边前卫、右边前卫、中锋;右边锋;左边锋;1.0;0.95;0.9;63.8;60.6;57.4;非卖品;;;;63.5;65.5;71.0;39.2;66.8;55.8;57.7;58.8;14;7;14;13;6;4;12;7;10;14;12;15;12;10;10;12;13;12;9;12;14;14;13;14;6;14;13;13;13;7;13;12;9;13;13;10;27.0;1.05;1.0;1.0;28.3;22.6;34.0;主力池;0;PASS;未知;中场 (右左), 前锋 (中);中场/前腰 (右左), 前锋 (中)
80011933;现役;Óscar Duarte;哥斯达黎加;Saprissa;哥斯达黎加甲级联赛;哥斯达黎加甲级联赛;majority_high;35;186;还行;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;62.6;;;非卖品;;;;49.3;48.0;52.2;69.2;53.8;63.2;59.5;69.5;11;14;8;10;15;12;10;15;10;10;9;10;8;8;14;12;12;12;13;12;10;9;13;11;12;9;15;7;15;14;15;13;12;12;12;14;23.1;1.0;1.0;1.0;23.1;18.5;27.7;轮换池;0;PASS;未知;;后卫 (中)
80013411;现役;Francisco Calvo;哥斯达黎加;Al-Ettifaq;沙特联;沙特联;majority_high;32;183;精准;还行;左脚;中后卫;左后卫、左翼卫;;中后卫;1.0;0.95;0.9;63.4;60.2;;非卖品;;;;56.3;56.0;53.5;64.2;58.2;67.8;61.8;68.2;12;13;9;12;12;10;7;15;12;11;10;9;8;3;14;12;12;16;13;12;12;11;14;10;15;16;12;10;12;12;14;12;14;13;15;16;25.6;1.0;1.0;1.0;25.6;20.5;30.7;主力池;0;PASS;未知;后卫/翼卫 (左);后卫 (左中), 翼卫 (左)
28009441;现役;Kyle Walker;英格兰;Burnley;英超;英超;manual;34;183;还行;精准;右脚;中后卫、右后卫;右翼卫;;中后卫;1.0;0.95;0.9;68.6;65.2;;非卖品;;;;48.2;62.8;62.0;68.8;75.0;73.0;63.8;71.8;13;14;6;13;14;12;8;13;11;13;7;12;11;4;14;16;16;20;11;13;13;14;14;10;15;13;14;12;15;14;16;12;12;13;13;13;46.8;1.0;1.0;1.0;46.8;37.4;56.2;强援池;0;PASS;未知;翼卫 (右);后卫 (右中), 翼卫 (右)
53020695;现役;Joshua King;挪威;Al-Khaleej;沙特联;沙特联;majority_medium;33;180;欠佳;精准;右脚;中锋;左边锋;;中锋;1.0;0.95;0.9;65.6;62.3;;非卖品;;;;72.0;59.0;65.5;40.2;65.8;65.0;60.5;62.2;15;7;14;12;5;8;12;14;9;12;14;13;7;6;13;11;14;15;13;13;12;13;15;12;11;17;12;10;11;7;14;13;11;15;14;12;33.6;1.08;1.0;1.0;36.2;29.0;43.4;主力池;0;PASS;未知;前腰 (左);前腰 (左), 前锋 (中)
28010491;现役;Danny Welbeck;英格兰;Brighton;英超;英超;manual;34;185;还行;精准;右脚;中锋;左边锋、右边锋;;中锋;1.0;0.95;0.9;67.8;64.4;;非卖品;;;;67.0;69.5;67.2;47.8;66.8;70.2;68.7;73.5;14;8;14;14;7;3;9;15;4;14;14;13;8;5;15;13;14;15;14;13;12;13;14;14;14;16;16;14;16;9;14;16;15;14;14;12;43.0;1.08;1.0;1.0;46.4;37.1;55.7;强援池;0;PASS;未知;前腰 (右左);前腰 (右左), 前锋 (中)
59033608;现役;Valeri Qazaishvili;格鲁吉亚;Shandong;中超;中超;majority_high;31;174;还行;精准;右脚;前腰;中前卫、左边锋、右边锋、中锋;;前腰;1.0;0.95;0.9;62.2;59.1;;非卖品;;;;64.2;62.5;75.3;32.0;64.0;52.0;54.5;51.5;16;4;14;12;5;7;11;7;12;15;13;16;11;9;11;11;13;11;5;13;13;13;13;13;5;14;11;11;11;5;11;11;11;13;11;9;21.9;1.04;1.0;1.0;22.8;18.2;27.4;轮换池;0;PASS;前腰 (中);中场 (中), 前腰 (右左), 前锋 (中);中场 (中), 前腰 (右左中), 前锋 (中)
28011401;现役;Adam Smith;英格兰;Bournemouth;英超;英超;manual;33;180;欠佳;精准;右脚;左后卫;左翼卫;右后卫、右翼卫;左后卫;1.0;0.95;0.9;64.1;60.9;57.7;非卖品;;;;48.8;60.2;61.0;67.2;71.0;60.3;64.0;70.8;13;14;4;13;12;3;9;7;6;13;7;12;12;6;9;17;14;16;7;11;13;14;14;9;14;13;16;9;16;15;14;14;12;13;13;10;28.0;0.98;1.0;1.0;27.4;21.9;32.9;主力池;0;PASS;未知;翼卫 (左);后卫/翼卫 (右左)
8435089;现役;Karim Benzema;法国;Al-Hilal;沙特联;沙特联;manual;37;185;不错;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;71.0;;;非卖品;;;;78.0;85.2;82.8;45.2;48.2;64.5;74.5;65.5;20;9;16;17;5;6;12;14;12;19;16;15;12;10;13;11;10;18;12;13;9;9;17;17;15;17;11;16;15;8;16;16;13;17;10;7;59.6;1.08;1.0;1.0;64.3;51.4;77.2;强援池;0;PASS;未知;;前锋 (中)
8431784;现役;André-Pierre Gignac;法国;Tigres;墨超;墨超;majority_high;39;185;欠佳;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;66.2;;;非卖品;;;;72.0;66.8;61.2;61.2;51.8;63.5;74.2;77.5;12;10;15;13;9;10;13;13;13;13;15;12;12;8;15;9;11;11;11;15;10;10;14;13;16;15;16;14;14;16;16;16;16;14;16;12;36.0;1.08;1.0;1.0;38.8;31.0;46.6;主力池;0;PASS;未知;;前锋 (中)
8169215;现役;Axel Witsel;比利时;Girona;西甲;西甲;manual;36;186;不错;精准;右脚;中后卫;;后腰;中后卫;1.0;0.95;0.9;68.3;;61.5;非卖品;;;;59.2;70.5;65.8;68.5;46.5;70.5;74.7;69.5;15;13;14;15;13;9;11;13;8;15;9;13;9;8;14;12;9;16;14;16;9;9;18;8;13;11;13;13;17;12;13;14;17;18;13;11;45.3;1.0;1.0;1.0;45.3;36.2;54.4;强援池;0;PASS;未知;;后卫 (中), 后腰
8156635;现役;Denis Odoi;加纳;NAC Breda;荷甲;荷甲;majority_high;36;178;欠佳;精准;右脚;中后卫;;右后卫、后腰;中后卫;1.0;0.95;0.9;61.2;;55.1;非卖品;;;;47.2;61.8;63.8;63.2;48.8;60.2;59.3;68.0;13;12;5;13;13;11;9;11;10;13;8;13;12;10;11;11;9;15;11;12;11;10;11;13;12;12;13;11;13;14;15;12;12;11;14;16;19.1;1.0;1.0;1.0;19.1;15.3;22.9;轮换池;0;PASS;未知;;后卫 (右中), 后腰
28014634;现役;Steve Cook;英格兰;QPR;英冠;英冠;majority_high;33;185;欠佳;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;64.1;;;非卖品;;;;41.5;57.2;49.2;68.2;48.0;69.2;62.0;70.2;12;14;4;12;14;10;6;14;6;12;8;7;9;5;14;13;9;16;14;13;11;9;13;6;16;7;15;10;15;14;14;13;12;14;13;11;28.0;1.0;1.0;1.0;28.0;22.4;33.6;主力池;0;PASS;未知;;后卫 (中)
93033389;现役;Saman Ghoddos;伊朗;Kalba;“ADNOC”阿联酋职业超级联赛;“ADNOC”阿联酋职业超级联赛;majority_medium;31;175;欠佳;精准;右脚;前腰;左边锋、右边锋、中锋;;前腰;1.0;0.95;0.9;63.1;59.9;;非卖品;;;;60.5;65.8;68.3;51.3;53.8;57.8;63.5;65.2;14;10;11;13;8;7;12;9;15;13;11;14;13;13;11;12;9;11;8;15;13;12;13;13;7;13;14;13;14;10;14;13;13;14;13;14;24.7;1.04;1.0;1.0;25.6;20.5;30.7;主力池;0;PASS;未知;前腰 (右左), 前锋 (中);前腰 (右左中), 前锋 (中)
7868191;现役;Bibars Natcho;以色列;Partizan;塞尔维亚超;塞尔维亚超;manual;36;175;强势;精准;左脚;前腰;;中前卫;前腰;1.0;0.95;0.9;63.6;;57.2;非卖品;;;;62.5;76.5;64.8;42.8;50.0;49.0;63.0;60.7;16;7;18;16;7;6;13;8;14;14;12;11;12;13;9;10;10;11;7;11;10;10;13;13;13;11;9;16;14;8;14;13;12;13;12;9;26.3;1.04;1.0;1.0;27.3;21.8;32.8;主力池;0;PASS;未知;;中场/前腰 (中)
