Unique ID;球员类型;名字;俱乐部;年龄;最佳位置;第二位置;其他可用位置;定价位置（只读）;原全部位置（参考）;评分_射门;评分_传球;评分_控球;评分_防守;评分_速度;评分_身体;评分_意识;评分_意志;修改说明
72041405;现役;Damion Lowe;Dewa United;31;中后卫;;;中后卫;后卫 (中);38.5;49.5;51.0;68.5;60.5;68.5;53.8;66.8;
27010680;现役;Christian Eriksen;VfL Wolfsburg;32;前腰;后腰、左边锋、右边锋;中前卫;前腰;后腰, 中场 (中), 前腰 (右左中);63.3;80.8;72.8;46.0;56.2;56.5;68.0;59.2;
27013107;现役;Jens Stryger Larsen;Malmö FF;33;中后卫;左后卫、右翼卫;右后卫;中后卫;后卫 (右左中), 翼卫 (右);48.5;60.2;56.0;63.0;62.8;65.5;62.0;74.0;
27013113;现役;Martin Braithwaite;Grêmio;33;中锋;;左边锋、右边锋;中锋;前腰 (右左), 前锋 (中);63.0;60.5;62.0;39.8;66.0;63.5;61.8;73.0;
14044037;现役;Marcos Acuña;River Plate;33;左后卫;;左翼卫;左后卫;后卫/翼卫 (左);56.0;68.5;67.3;65.5;62.3;61.0;63.2;75.0;
14023371;现役;Germán Pezzella;River Plate;33;中后卫;;;中后卫;后卫 (中);43.0;50.0;47.0;70.0;46.8;72.0;60.7;72.0;
14023276;现役;Josef Martínez;Tijuana;31;左边锋;;中锋;左边锋;前腰 (左), 前锋 (中);62.5;64.2;68.8;33.2;56.5;62.7;54.0;68.0;
14023180;现役;Aníbal Godoy;San Diego FC;34;后腰;;中前卫;后腰;后腰, 中场 (中);53.2;65.5;59.8;64.5;52.8;60.2;57.2;68.7;
14008030;现役;Nicolás Tagliafico;Olympique Lyonnais;32;左后卫;左边前卫;左翼卫;左后卫;后卫/翼卫/中场 (左);48.8;62.3;60.5;74.8;57.5;69.2;64.0;80.5;
23127918;现役;Mehdi Taremi;Olympiacos;32;前腰;;中锋;前腰;前腰 (中), 前锋 (中);72.0;73.0;66.3;45.0;55.0;65.0;69.2;64.5;
14004589;现役;Nicolás Otamendi;Benfica;36;中后卫;;;中后卫;后卫 (中);54.0;61.7;55.0;77.3;46.0;80.8;64.5;89.8;
14000219;现役;Ángel Di María;Rosario Central;36;前腰;;左边锋、右边锋;前腰;前腰 (右左中);76.3;89.0;90.0;38.2;53.2;52.0;70.0;54.5;
75000273;现役;Arturo Vidal;Colo Colo;37;后腰;前腰;中前卫;后腰;后腰, 中场/前腰 (中);61.0;69.0;63.2;65.5;44.0;63.0;62.3;83.2;
23127761;现役;Ramin Rezaeian;Esteghlal;34;右翼卫;;右后卫;右翼卫;后卫/翼卫 (右);58.0;63.5;62.3;55.5;59.5;63.0;58.5;65.0;
75000560;现役;Gary Medel;Univ. Católica;37;中后卫;中前卫;后腰;中后卫;后卫 (中), 后腰, 中场 (中);38.8;61.2;45.2;71.0;42.7;63.0;59.5;89.5;
75001932;现役;Charles Aránguiz;Univ. de Chile;35;中前卫;;后腰;中前卫;后腰, 中场 (中);55.8;74.0;64.0;63.2;48.8;55.2;71.2;75.2;
75003107;现役;Eduardo Vargas;Univ. de Chile;35;中锋;前腰、左边锋、右边锋;;中锋;前腰 (右左中), 前锋 (中);66.8;61.0;64.2;42.8;51.2;57.8;57.5;59.0;
37000496;现役;Tjaronn Chery;N.E.C.;36;前腰;右边前卫、左边锋;右边锋;前腰;中场 (右), 前腰 (右左中);68.5;73.0;69.5;31.8;63.5;55.5;60.2;63.5;
75007714;现役;Eugenio Mena;Univ. Católica;36;左后卫;左翼卫、左边前卫、左边锋;;左后卫;后卫/翼卫/中场/前腰 (左);56.0;65.0;61.2;62.0;51.8;56.2;66.5;67.2;
13206636;现役;Yassine Meriah;Espérance Tunis;31;中后卫;;;中后卫;后卫 (中);49.0;62.8;58.5;62.0;61.8;67.0;60.8;63.5;
76002390;现役;James Rodríguez;Minnesota;33;前腰;左边锋、右边锋;;前腰;前腰 (右左中);76.0;88.0;81.0;41.2;43.0;53.8;74.2;48.0;
76003938;现役;Carlos Bacca;Junior;38;中锋;;;中锋;前锋 (中);69.8;69.5;64.5;37.8;52.7;54.8;63.0;60.0;
37001736;现役;Nick Viergever;FC Utrecht;35;中后卫;左翼卫、后腰;左后卫;中后卫;后卫 (左中), 翼卫 (左), 后腰;46.8;59.8;51.2;64.2;51.0;65.5;59.0;69.8;
37001809;现役;Jordy Clasie;AZ;33;中前卫;中后卫;后腰;中前卫;后卫 (中), 后腰, 中场 (中);54.0;75.8;68.8;68.5;56.5;55.5;75.2;79.2;
61014825;现役;Kenny McLean;Norwich;33;后腰;;中前卫;后腰;后腰, 中场 (中);59.2;67.7;62.8;60.5;58.2;68.0;66.2;74.0;
37001813;现役;Marten de Roon;Bergamo;33;中后卫;;后腰、中前卫;中后卫;后卫 (中), 后腰, 中场 (中);56.0;68.0;56.0;78.0;59.2;76.8;71.0;84.2;
37001836;现役;Bruno Martins Indi;Sparta Rotterdam;32;中后卫;;;中后卫;后卫 (中);40.0;63.2;54.2;66.8;46.5;65.8;64.2;73.8;
37003555;现役;Marko Arnautović;Crvena zvezda;35;中锋;;;中锋;前锋 (中);65.8;69.8;72.0;36.3;57.8;72.5;50.8;65.5;
59062049;现役;Jaloliddin Masharipov;Esteghlal;31;前腰;;左边锋;前腰;前腰 (左中);52.2;68.5;70.5;39.0;61.8;49.5;60.2;50.8;
37005632;现役;Daley Blind;Girona;34;中后卫;;左后卫;中后卫;后卫 (左中);55.3;76.5;58.0;71.0;55.5;66.5;77.0;79.0;
76010707;现役;Juan Guillermo Cuadrado;Pisa;36;右边前卫;右边锋;右后卫、右翼卫;右边前卫;后卫/翼卫/中场/前腰 (右);58.0;71.8;74.0;64.5;59.2;48.2;62.0;76.2;
96011201;现役;Bartosz Bereszyński;Palermo;32;中后卫;;右后卫、右翼卫;中后卫;后卫 (右中), 翼卫 (右);36.0;59.8;56.8;63.0;60.5;64.2;56.8;73.0;
37006661;现役;Bram Nuytinck;N.E.C.;34;中后卫;;;中后卫;后卫 (中);36.0;56.8;49.5;69.8;50.0;72.2;62.3;70.0;
37008621;现役;Luuk de Jong;Porto;34;中锋;;;中锋;前锋 (中);77.2;62.5;60.5;35.8;51.2;78.0;65.8;74.8;
76015950;现役;Santiago Arias;Independiente;33;右后卫;;右翼卫;右后卫;后卫/翼卫 (右);49.5;65.5;59.8;64.8;65.5;59.5;65.8;73.5;
27025428;现役;Alexander Scholz;FC Tokyo;32;中后卫;;;中后卫;后卫 (中);53.0;61.0;58.2;65.2;59.5;63.5;61.5;60.8;
53113781;现役;Abdoulaye Seck;Maccabi Haifa;32;中后卫;;;中后卫;后卫 (中);46.5;42.2;47.5;60.0;64.0;74.5;52.0;61.0;
59044494;现役;Igor Sergeev;Persepolis;31;中锋;;;中锋;前锋 (中);68.5;55.2;58.7;41.5;50.8;67.8;63.8;58.8;
13199280;现役;Mohamed Fouzair;US Touarga;33;前腰;;右边锋;前腰;前腰 (右中);67.3;71.2;76.0;41.8;54.3;51.8;61.2;58.5;
76023654;现役;Mateus Uribe;Atlético Nacional;33;后腰;;中前卫;后腰;后腰, 中场 (中);53.8;62.8;59.5;65.0;56.0;59.8;62.7;68.8;
37018393;现役;Davy Klaassen;Ajax;31;前腰;;中前卫;前腰;中场/前腰 (中);66.5;68.5;62.5;56.0;56.5;65.8;71.0;84.0;
76033272;现役;Wílmar Barrios;Zenit;31;后腰;中前卫;;后腰;后腰, 中场 (中);49.0;56.0;56.5;83.0;68.2;66.0;70.5;77.2;
13197862;现役;Ayoub El Kaabi;Olympiacos;31;中锋;;;中锋;前锋 (中);75.0;53.7;56.2;53.5;67.2;72.0;66.2;74.2;
37024025;现役;Virgil van Dijk;Liverpool;33;中后卫;;;中后卫;后卫 (中);49.3;76.2;65.5;83.0;69.0;79.5;81.8;82.5;
13166348;现役;Tarek Hamed;Al-Bidda;36;后腰;中前卫;;后腰;后腰, 中场 (中);40.0;55.8;51.5;70.3;43.5;60.0;62.5;80.5;
13139359;现役;Issoufou Dayo;Umm-Salal;33;中后卫;;;中后卫;后卫 (中);46.0;54.8;46.2;67.5;54.5;67.5;61.3;67.0;
37024733;现役;Joël Veltman;Brighton;33;中后卫;;右后卫;中后卫;后卫 (右中);43.0;63.5;55.2;80.0;53.8;61.8;73.7;76.8;
37025511;现役;Mitchell Dijks;Nam Dinh;31;左后卫;;左翼卫;左后卫;后卫/翼卫 (左);35.8;63.2;62.0;61.0;63.5;72.5;59.0;70.0;
37026994;现役;Wout Weghorst;Ajax;32;中锋;;;中锋;前锋 (中);65.0;59.0;59.0;45.0;54.8;80.0;60.8;81.2;
28004100;现役;Joel Ward;Swansea;35;中后卫;;右后卫;中后卫;后卫 (右中);40.5;51.0;45.7;71.0;41.5;60.7;59.0;79.5;
23098404;现役;Theerathon Bunmathan;Buriram Utd;34;中前卫;;左后卫、左翼卫;中前卫;后卫/翼卫 (左), 中场 (中);56.8;68.2;64.5;58.2;60.0;53.0;61.5;67.2;
37040604;现役;Hakim Ziyech;Wydad Casablanca;31;前腰;中前卫、左边前卫、右边前卫、左边锋;右边锋;前腰;中场/前腰 (右左中);71.8;81.8;76.0;36.0;55.0;49.2;66.0;51.2;
37044889;现役;Alireza Jahanbakhsh;Dender EH;31;前腰;左边前卫;右边前卫、左边锋、右边锋;前腰;中场 (右左), 前腰 (右左中);63.5;69.0;67.5;36.0;55.0;53.8;56.0;66.2;
93067261;现役;Gustav Ludwigson;Daejeon Hana;31;右边锋;;左边锋、中锋;右边锋;前腰 (右左), 前锋 (中);59.2;55.5;59.0;59.5;63.2;67.2;59.3;69.8;
12056386;现役;Ferjani Sassi;Al-Gharafa;32;中前卫;;后腰;中前卫;后腰, 中场 (中);61.0;72.0;68.3;52.0;55.5;64.5;64.2;65.8;
12056378;现役;Ali Maâloul;CS Sfaxien;35;左边前卫;;左后卫、左翼卫;左边前卫;后卫/翼卫/中场 (左);63.0;65.8;62.0;54.0;64.0;57.5;58.8;62.7;
12043455;现役;Zinedine Ferhat;MC Alger;31;左边锋;左边前卫、右边前卫;右边锋;左边锋;中场/前腰 (右左);53.5;65.3;67.8;41.8;62.8;58.8;59.0;60.5;
12042506;现役;Baghdad Bounedjah;Al-Shamal;33;中锋;;;中锋;前锋 (中);74.8;62.0;64.8;40.5;59.5;62.7;62.5;65.0;
12038077;现役;Boualem Khoukhi;Al-Sadd;34;中后卫;后腰;;中后卫;后卫 (中), 后腰;47.8;58.5;54.3;64.2;53.2;63.8;63.2;64.2;
77005949;现役;Christian Cueva;Juan Pablo II;33;前腰;左边锋;右边锋;前腰;前腰 (右左中);57.8;70.0;68.2;44.0;60.0;44.5;57.5;53.7;
77012161;现役;Luis Advíncula;Alianza;34;右后卫;右边前卫、右边锋;右翼卫;右后卫;后卫/翼卫/中场/前腰 (右);55.0;58.8;54.0;54.8;66.8;69.5;51.2;71.2;
77012583;现役;André Carrillo;Corinthians;33;右边锋;;中前卫;右边锋;中场 (中), 前腰 (右);60.5;69.0;72.5;41.5;60.0;57.2;56.8;50.8;
78000335;现役;Luis Suárez;Inter Miami;37;中锋;;;中锋;前锋 (中);85.0;79.0;75.8;50.5;38.2;59.5;73.5;73.7;
12035892;现役;Ahmed Hegazy;Neom SC;33;中后卫;;;中后卫;后卫 (中);47.3;59.8;48.2;71.0;43.8;72.5;66.0;72.5;
78005742;现役;Edinson Cavani;Boca;37;中锋;;;中锋;前锋 (中);72.2;61.0;58.8;50.5;45.2;64.5;60.5;81.0;
78010878;现役;Martín Cáceres;Juventud;37;中后卫;;左后卫、右后卫;中后卫;后卫 (右左中);50.5;48.0;56.0;69.5;52.3;62.5;55.5;63.7;
78016342;现役;Sebastián Coates;Nacional;34;中后卫;;;中后卫;后卫 (中);52.3;57.5;51.0;69.8;42.0;73.8;64.8;71.8;
78018171;现役;Nicolás Lodeiro;Nacional;35;前腰;左边前卫;中前卫、左边锋、右边锋;前腰;中场 (左中), 前腰 (右左中);61.5;68.2;68.0;38.8;54.8;55.0;56.8;57.0;
12028932;现役;Vincent Aboubakar;Neftçi PFK;32;前腰;右边锋;中锋;前腰;前腰 (右中), 前锋 (中);79.0;69.0;71.2;28.8;39.0;54.0;62.5;39.5;
12011996;现役;Youssef Msakni;Espérance Tunis;34;前腰;;左边锋;前腰;前腰 (左中);67.8;70.5;74.0;36.8;55.5;51.5;61.5;54.2;
28005568;现役;Jordan Henderson;Brentford;34;后腰;;中前卫;后腰;后腰, 中场 (中);51.5;73.7;57.5;72.5;61.0;70.2;73.2;86.7;
8835722;现役;Teo Gutiérrez;Junior;39;前腰;;中锋;前腰;前腰 (中), 前锋 (中);68.2;74.0;68.5;38.8;49.0;55.5;63.3;63.5;
8833628;现役;Thiago Silva;Porto;40;中后卫;;;中后卫;后卫 (中);47.0;65.0;53.3;80.0;42.5;73.5;78.5;79.8;
8832889;现役;Willian;Grêmio;36;前腰、左边锋、右边锋;左边前卫、右边前卫;;前腰;中场 (右左), 前腰 (右左中);67.2;74.2;78.8;40.0;55.0;56.5;64.0;52.0;多最佳位置复核：前腰、左边锋、右边锋
66014583;现役;Jang Hyun-Soo;Al-Gharafa;33;中后卫;;;中后卫;后卫 (中);43.8;56.5;52.5;69.2;52.8;63.2;64.0;63.8;
8708271;现役;Lukas Podolski;Górnik;39;前腰;;中锋;前腰;前腰 (中), 前锋 (中);71.5;74.0;62.2;33.0;45.5;54.5;62.2;56.0;
8632545;现役;Abdallah El Saeed;Zamalek;39;前腰;后腰;中前卫;前腰;后腰, 中场/前腰 (中);65.0;75.5;65.2;39.0;52.0;56.5;60.8;66.2;
28005949;现役;Aaron Cresswell;Stoke;35;中后卫;左翼卫;左后卫;中后卫;后卫 (左中), 翼卫 (左);58.2;62.7;62.0;63.0;50.2;60.0;65.0;64.5;
8507078;现役;Teemu Pukki;HJK;34;中锋;;;中锋;前锋 (中);72.0;64.0;61.3;37.5;48.2;57.2;62.0;67.5;
79010306;现役;Gustavo Gómez;Palmeiras;31;中后卫;;;中后卫;后卫 (中);44.0;54.2;48.0;76.0;61.8;83.8;66.0;79.5;
8502440;现役;Edin Džeko;FC Schalke 04;38;中锋;;;中锋;前锋 (中);75.0;67.2;65.2;40.5;43.8;74.5;65.8;76.8;
53059302;现役;Ohi Omoijuanfo;Changchun;31;中锋;左边锋、右边锋;;中锋;前腰 (右左), 前锋 (中);63.2;57.2;57.7;45.8;64.0;63.2;62.3;61.7;
8442448;现役;André Ayew;NAC Breda;35;中锋;左边锋;右边锋;中锋;前腰 (右左), 前锋 (中);65.2;57.7;73.5;43.8;48.0;65.5;60.8;73.0;
80000931;现役;Celso Borges;Alajuelense;36;中前卫;后腰;;中前卫;中场 (中);63.0;69.5;58.5;60.5;50.5;59.5;64.5;64.0;仅CM修正：防守站位与中场组织更适合后腰
80000942;现役;Giancarlo González;Sporting FC (CRC);36;中后卫;;;中后卫;后卫 (中);37.2;52.5;48.5;70.0;56.5;68.0;62.0;71.0;
80010074;现役;Joel Campbell;Alajuelense;32;左边锋;左边前卫、右边前卫、中锋;右边锋;左边锋;中场/前腰 (右左), 前锋 (中);63.5;65.5;71.0;39.2;66.8;55.8;57.7;58.8;
80011933;现役;Óscar Duarte;Saprissa;35;中后卫;;;中后卫;后卫 (中);49.3;48.0;52.2;69.2;53.8;63.2;59.5;69.5;
80013411;现役;Francisco Calvo;Al-Ettifaq;32;中后卫;左后卫、左翼卫;;中后卫;后卫 (左中), 翼卫 (左);56.3;56.0;53.5;64.2;58.2;67.8;61.8;68.2;
28009441;现役;Kyle Walker;Burnley;34;中后卫、右后卫;右翼卫;;中后卫;后卫 (右中), 翼卫 (右);48.2;62.8;62.0;68.8;75.0;73.0;63.8;71.8;多最佳位置复核：中后卫、右后卫
53020695;现役;Joshua King;Al-Khaleej;33;中锋;左边锋;;中锋;前腰 (左), 前锋 (中);72.0;59.0;65.5;40.2;65.8;65.0;60.5;62.2;
28010491;现役;Danny Welbeck;Brighton;34;中锋;左边锋、右边锋;;中锋;前腰 (右左), 前锋 (中);67.0;69.5;67.2;47.8;66.8;70.2;68.7;73.5;
59033608;现役;Valeri Qazaishvili;Shandong;31;前腰;中前卫、左边锋、右边锋、中锋;;前腰;中场 (中), 前腰 (右左中), 前锋 (中);64.2;62.5;75.3;32.0;64.0;52.0;54.5;51.5;
28011401;现役;Adam Smith;Bournemouth;33;左后卫;左翼卫;右后卫、右翼卫;左后卫;后卫/翼卫 (右左);48.8;60.2;61.0;67.2;71.0;60.3;64.0;70.8;
8435089;现役;Karim Benzema;Al-Hilal;37;中锋;;;中锋;前锋 (中);78.0;85.2;82.8;45.2;48.2;64.5;74.5;65.5;
8431784;现役;André-Pierre Gignac;Tigres;39;中锋;;;中锋;前锋 (中);72.0;66.8;61.2;61.2;51.8;63.5;74.2;77.5;
8169215;现役;Axel Witsel;Girona;36;中后卫;;后腰;中后卫;后卫 (中), 后腰;59.2;70.5;65.8;68.5;46.5;70.5;74.7;69.5;
8156635;现役;Denis Odoi;NAC Breda;36;中后卫;;右后卫、后腰;中后卫;后卫 (右中), 后腰;47.2;61.8;63.8;63.2;48.8;60.2;59.3;68.0;
28014634;现役;Steve Cook;QPR;33;中后卫;;;中后卫;后卫 (中);41.5;57.2;49.2;68.2;48.0;69.2;62.0;70.2;
93033389;现役;Saman Ghoddos;Kalba;31;前腰;左边锋、右边锋、中锋;;前腰;前腰 (右左中), 前锋 (中);60.5;65.8;68.3;51.3;53.8;57.8;63.5;65.2;
7868191;现役;Bibars Natcho;Partizan;36;前腰;;中前卫;前腰;中场/前腰 (中);62.5;76.5;64.8;42.8;50.0;49.0;63.0;60.7;
93014195;现役;Viktor Claesson;FC København;33;前腰;左边锋、中锋;中前卫;前腰;中场 (中), 前腰 (左中), 前锋 (中);63.5;64.8;64.2;51.2;50.8;61.0;67.2;75.2;
93011051;现役;Emil Forsberg;New York;33;前腰;左边前卫、右边锋;左边锋;前腰;中场 (左), 前腰 (右左中);68.2;73.5;70.5;47.0;60.0;56.5;65.2;64.0;
43010773;现役;Ciro Immobile;Paris FC;34;中锋;;;中锋;前锋 (中);78.2;58.0;61.0;38.8;55.0;60.5;61.0;83.3;
7458500;现役;Lionel Messi;Inter Miami;37;右边锋;;前腰、中锋;右边锋;前腰 (右中), 前锋 (中);82.0;95.8;95.0;39.0;58.2;55.8;78.5;61.0;
7456688;现役;Santi Cazorla;Oviedo;40;前腰、中前卫;左边锋、右边锋;;前腰;中场 (中), 前腰 (右左中);68.0;83.0;78.5;46.8;51.0;47.7;71.0;64.5;多最佳位置复核：前腰、中前卫
7452450;现役;Raúl Albiol;Pisa;39;中后卫;;;中后卫;后卫 (中);50.0;61.0;50.5;78.2;35.2;66.8;69.0;78.3;
5792430;现役;Dragan Ćeran;Andijon;37;中锋;左边锋、右边锋;;中锋;前腰 (右左), 前锋 (中);67.5;57.0;59.2;50.0;44.8;64.5;62.5;62.3;
5789007;现役;Stevan Jovetić;Omonoia;35;前腰;;中锋;前腰;前腰 (中), 前锋 (中);66.2;74.8;74.0;39.5;53.7;55.8;64.5;61.8;
43026579;现役;Marco Verratti;Al-Duhail;32;中前卫;;后腰;中前卫;后腰, 中场 (中);63.0;86.0;80.2;58.2;44.8;49.0;77.8;68.5;
43036641;现役;Jorginho;Flamengo;33;中前卫;;后腰;中前卫;后腰, 中场 (中);58.2;78.2;69.2;66.0;52.0;59.8;76.3;74.5;
5788648;现役;Dušan Tadić;Al-Wahda;36;前腰;;左边锋、右边锋;前腰;前腰 (右左中);67.2;80.2;72.8;44.8;46.2;69.5;78.5;76.2;
52039620;现役;Roberto Lopes;Shamrock Rovers;32;中后卫;;;中后卫;后卫 (中);34.0;51.0;42.5;61.5;53.2;68.2;53.8;72.5;
52032335;现役;Matt Doherty;Wolves;33;中后卫;;右后卫、右翼卫;中后卫;后卫 (右中), 翼卫 (右);62.0;65.2;65.0;66.0;60.0;67.8;66.5;66.5;
92030193;现役;Julian Draxler;Al-Ahli;31;前腰;中前卫、左边前卫、右边锋;左边锋;前腰;中场 (左中), 前腰 (右左中);70.0;74.8;78.0;30.8;59.5;52.2;60.8;48.7;
28018613;现役;Kieran Trippier;Newcastle;34;右后卫;;右翼卫;右后卫;后卫/翼卫 (右);59.0;78.2;65.0;69.2;61.0;66.0;70.8;75.2;
58096177;现役;Guélor Kanga;Esenler Erokspor;34;前腰;后腰;中前卫;前腰;后腰, 中场/前腰 (中);63.5;75.0;74.2;41.5;48.7;51.2;59.0;57.3;
5664830;现役;Héctor Herrera;Houston;34;中前卫;后腰;;中前卫;后腰, 中场 (中);62.5;73.0;63.8;68.8;54.0;57.0;73.2;73.8;
43043933;现役;Lorenzo Insigne;Pescara;33;左边锋;;中锋;左边锋;前腰 (左), 前锋 (中);70.0;78.7;79.8;37.0;60.0;47.5;64.0;55.5;
92021718;现役;Emre Can;Borussia Dortmund;31;中后卫;;后腰、中前卫;中后卫;后卫 (中), 后腰, 中场 (中);60.8;63.5;63.8;69.8;66.8;74.2;62.5;75.5;
92020288;现役;Heung-Min Son;LAFC;32;中锋、左边锋;左边前卫;;中锋;中场/前腰 (左), 前锋 (中);79.2;63.8;65.2;36.8;73.0;56.0;63.8;62.5;多最佳位置复核：中锋、左边锋
5290748;现役;Paolo Guerrero;Alianza;41;中锋;;;中锋;前锋 (中);74.8;66.3;62.5;38.2;42.2;59.2;60.8;67.2;
5106363;现役;James Milner;Brighton;39;后腰;左翼卫、右翼卫;中前卫;后腰;翼卫 (右左), 后腰, 中场 (中);55.8;68.5;60.2;66.5;55.2;73.0;67.5;86.2;
92017376;现役;Pascal Groß;Brighton;33;前腰;;后腰、中前卫;前腰;后腰, 中场/前腰 (中);64.8;79.0;67.2;60.5;52.8;67.2;74.2;77.2;
4002177;现役;Ben Mee;Sheffield United;35;中后卫;;;中后卫;后卫 (中);39.0;55.5;46.0;74.8;44.2;67.0;65.5;76.3;
4001874;现役;Vladimír Weiss;Slovan Bratislava;35;左边锋;;右边锋;左边锋;前腰 (右左);60.0;71.7;76.8;31.8;63.8;50.2;52.8;47.0;
2114068;现役;David Luiz;Pafos;37;中后卫;后腰;;中后卫;后卫 (中), 后腰;58.5;66.8;64.2;65.0;53.8;68.2;58.5;74.2;
43067335;现役;Federico Barba;Persib;31;中后卫;左后卫;;中后卫;后卫 (左中);45.8;59.2;57.0;64.2;62.2;62.2;60.5;61.2;
2105510;现役;Hulk;Atlético Mineiro;38;中锋、右边锋;;;中锋;前腰 (右), 前锋 (中);75.3;73.5;72.0;43.5;58.2;74.5;64.0;70.8;多最佳位置复核：中锋、右边锋
1650090;现役;Jaba Kankava;Dinamo Tbilisi;38;后腰;;中前卫;后腰;后腰, 中场 (中);47.0;57.5;52.7;66.0;39.0;66.8;60.5;74.8;
43075156;现役;Giovanni Di Lorenzo;Napoli;31;中后卫;右翼卫;右后卫;中后卫;后卫 (右中), 翼卫 (右);63.5;59.5;53.8;71.5;76.0;84.2;58.0;78.8;
45015208;现役;Hiroki Sakai;Auckland FC;34;中后卫;右翼卫;右后卫;中后卫;后卫 (右中), 翼卫 (右);55.8;61.8;59.0;62.8;55.2;63.0;59.0;72.5;
1510305;现役;Pedro;Celesti;37;前腰;;左边锋、右边锋;前腰;前腰 (右左中);76.2;72.0;78.5;40.5;61.0;52.0;67.8;74.5;
45021707;现役;Yuya Osako;Kobe;34;中锋;前腰;;中锋;前腰 (中), 前锋 (中);60.5;65.2;62.2;47.0;60.5;64.8;63.0;65.5;
58062031;现役;Solomon Kvirkvelia;Toktogul;32;中后卫;;;中后卫;后卫 (中);36.2;44.5;32.5;77.0;37.5;64.5;62.8;59.0;
85010871;现役;Nampalys Mendy;Watford;32;后腰;;中前卫;后腰;后腰, 中场 (中);46.3;65.2;59.5;69.8;53.2;57.7;67.2;67.0;
85023676;现役;Thorgan Hazard;RSC Anderlecht;31;前腰;中锋;左边锋;前腰;前腰 (左中), 前锋 (中);63.5;67.5;67.5;48.0;57.8;55.5;62.5;60.5;
85027975;现役;Ibrahim Amadou;CQ TL Loong;31;后腰;中后卫、中前卫;;后腰;后卫 (中), 后腰, 中场 (中);39.2;56.8;51.0;62.2;57.8;68.5;60.0;68.5;
45033972;现役;Yoshiaki Komai;Yokohama FC;32;中前卫;后腰、中锋;前腰;中前卫;后腰, 中场/前腰 (中), 前锋 (中);52.5;62.0;60.8;53.2;64.2;64.2;59.5;66.0;
1009491;现役;Bader Al-Mutawa;Qadsia;40;前腰;左边锋、右边锋;中锋;前腰;前腰 (右左中), 前锋 (中);73.3;72.5;65.0;37.3;35.5;56.5;65.0;66.8;
66032045;现役;Lee Myung-Jae;Daejeon Hana;31;左后卫;;左翼卫;左后卫;后卫/翼卫 (左);58.0;62.0;61.5;62.0;65.0;62.2;61.8;59.8;
85032335;现役;Idrissa Gueye;Everton;35;后腰;;中前卫;后腰;后腰, 中场 (中);46.5;59.2;58.2;77.2;67.0;67.0;66.2;78.5;
85033423;现役;Lucas Digne;Aston Villa;31;左翼卫;;左后卫;左翼卫;后卫/翼卫 (左);58.0;71.0;66.8;63.5;73.2;65.5;67.8;71.0;
85042178;现役;Ryan Mendes;Iğdır FK;35;左边锋;左边前卫;右边锋;左边锋;中场 (左), 前腰 (右左);57.2;61.5;69.8;36.2;65.0;58.0;56.8;57.7;
57084760;现役;Nicuşor Bancu;Universitatea Craiova;32;左翼卫;;左后卫;左翼卫;后卫/翼卫 (左);57.8;66.5;62.5;50.0;65.0;61.2;56.8;65.0;
57077708;现役;Andrei Burcă;YN Yukun;31;中后卫;;;中后卫;后卫 (中);47.0;53.0;48.5;65.8;55.0;65.8;58.5;65.8;
950975;现役;Radamel Falcao;Millonarios F.C.;38;中锋;;;中锋;前锋 (中);77.8;68.5;65.2;38.5;41.0;52.5;70.5;60.0;
28025033;现役;Tom Cairney;Fulham;34;前腰;;后腰、中前卫;前腰;后腰, 中场/前腰 (中);73.0;78.5;74.2;54.0;46.5;52.5;77.5;65.3;
91107789;现役;Matthias Ginter;Sport-Club Freiburg;31;中后卫;;;中后卫;后卫 (中);48.8;65.2;54.8;73.5;57.2;73.5;72.8;68.8;
45052601;现役;Kim Jin-Su;Seoul;32;左后卫、左翼卫;;;左后卫;后卫/翼卫 (左);48.5;62.5;61.0;64.8;62.2;60.5;58.5;69.8;
85059261;现役;Naïm Sliti;Al-Shamal;32;前腰;右边锋;左边锋;前腰;前腰 (右左中);66.0;72.2;74.0;39.0;56.5;55.2;60.0;51.3;
28027432;现役;Grant Hanley;Hibernian;33;中后卫;;;中后卫;后卫 (中);36.0;42.5;41.2;67.0;59.0;66.2;48.5;74.5;
91013383;现役;Marco Reus;LA Galaxy;35;前腰、左边锋;右边锋;中前卫;前腰;中场 (中), 前腰 (右左中);73.0;74.8;75.0;52.5;58.2;55.2;70.0;70.8;多最佳位置复核：前腰、左边锋
91011532;现役;Willi Orbán;RB Leipzig;32;中后卫;;;中后卫;后卫 (中);47.3;60.2;49.8;78.8;57.8;79.0;69.8;82.0;
860481;现役;Ricky van Wolfswinkel;FC Twente;35;中锋;左边锋;;中锋;前腰 (左), 前锋 (中);68.5;58.0;60.8;41.0;63.5;61.2;61.0;63.5;
859612;现役;Georginio Wijnaldum;Al-Ettifaq;34;前腰;后腰、中锋;中前卫;前腰;后腰, 中场/前腰 (中), 前锋 (中);71.5;71.0;72.0;56.5;52.0;63.2;69.8;69.7;
91003875;现役;İlkay Gündoğan;Galatasaray;34;前腰、中前卫;后腰;;前腰;后腰, 中场/前腰 (中);70.8;80.0;71.5;58.0;47.8;55.5;78.8;71.5;多最佳位置复核：前腰、中前卫
28049320;现役;Harry Kane;Bayern Munich;31;中锋;前腰;;中锋;前腰 (中), 前锋 (中);90.2;87.8;76.8;52.2;64.2;81.0;80.0;78.8;
