Unique ID;名字;球员类型;俱乐部;联赛;年龄;原价格池;新选秀池;是否保留;筛选分;最佳位置;第二位置;其他位置;基础价格参考;八维均值
16096614;Florian Grillitsch;现役;BRG;葡超;29;主力池;球员池;是;49.60;后腰;中后卫、中前卫;;38.4;64.6
14008030;Nicolás Tagliafico;现役;Olympique Lyonnais;法甲;32;主力池;球员池;是;49.48;左后卫;左边前卫;左翼卫;33.7;66.5
8502440;Edin Džeko;现役;FC Schalke 04;德乙;38;主力池;球员池;是;49.42;中锋;;;39.3;65.6
86009323;Ángel Mena;现役;Orense;意甲;36;主力池;球员池;是;49.27;左边锋;右边前卫;右边锋;32.8;60.2
18110473;Maxim De Cuyper;现役;Brighton;英超;24;主力池;球员池;是;49.23;左边前卫;;左后卫、左翼卫;31.6;63.6
96086697;Jakub Moder;现役;Feyenoord;荷甲;25;主力池;球员池;是;49.18;前腰;;后腰、中前卫;29.5;64.0
5789007;Stevan Jovetić;现役;Omonoia;“ADNOC”阿联酋职业超级联赛;35;主力池;球员池;是;49.16;前腰;;中锋;39.6;60.9
12035892;Ahmed Hegazy;现役;Neom SC;沙特联;33;主力池;球员池;是;49.09;中后卫;;;37.2;63.7
29123128;Dominic Calvert-Lewin;现役;Leeds;英超;27;主力池;球员池;是;49.06;中锋;;;31.4;63.8
19226741;Lucas Paquetá;现役;Flamengo;巴甲;27;主力池;球员池;是;49.02;前腰;后腰;中前卫、左边锋;39.3;64.3
8431784;André-Pierre Gignac;现役;Tigres;墨超;39;主力池;球员池;是;48.94;中锋;;;38.8;65.7
93065006;Gabriel Gudmundsson;现役;Leeds;英超;25;主力池;球员池;是;48.84;左边锋;;左后卫、左翼卫、左边前卫;31.6;60.3
98003635;Ricardo Rodríguez;现役;Real Betis;西甲;32;主力池;球员池;是;48.68;中后卫;左翼卫;左后卫;32.3;63.1
2000103798;Chemsdine Talbi;现役;Sunderland;英超;19;主力池;球员池;是;48.48;左边锋;;右边锋;31.3;59.8
2000058232;Chadi Riad;现役;Crystal Palace;英超;21;主力池;球员池;是;48.36;中后卫;;;30.9;62.2
98040226;Noah Okafor;现役;Leeds;英超;24;主力池;球员池;是;48.33;左边锋;右边锋;中锋;31.1;60.2
2000104850;Mathys Tel;现役;Tottenham Hotspur;英超;19;主力池;球员池;是;48.25;左边锋;右边锋;中锋;30.9;61.2
55038655;José Sá;现役;Wolves;英超;32;主力池;球员池;是;48.18;门将;;;28.8;63.2
2000259904;Giovanni Leoni;现役;Liverpool;英超;18;轮换池;球员池;是;48.17;中后卫;;;22.1;58.9
62096282;Aleksandar Mitrović;现役;Al-Rayyan;卡塔尔联;30;主力池;球员池;是;48.10;中锋;;;39.1;67.5
18101818;Mike Trésor;现役;Burnley;英超;25;主力池;球员池;是;48.09;前腰;左边锋;;30.8;60.7
29162667;Marcus Tavernier;现役;Bournemouth;英超;25;主力池;球员池;是;48.08;左边锋;中前卫、左边前卫;前腰、右边锋;30.9;59.8
53020695;Joshua King;现役;Al-Khaleej;沙特联;33;主力池;球员池;是;47.95;中锋;左边锋;;36.2;62.5
19347264;Morato;现役;Nottingham Forest;英超;23;主力池;球员池;是;47.95;中后卫;;;30.4;62.9
2000054475;Antoni Milambo;现役;Brentford;英超;19;主力池;球员池;是;47.91;前腰;;中前卫;30.6;60.9
67217491;Andrei Raţiu;现役;Vallecano;西甲;26;主力池;球员池;是;47.86;右翼卫;;右后卫;33.2;63.8
2000164850;Ben Gannon Doak;现役;Bournemouth;英超;19;主力池;球员池;是;47.85;左边锋;;右边锋;30.9;57.9
5108293;Chris Wood;现役;Nottingham Forest;英超;33;主力池;球员池;是;47.78;中锋;;;27.7;65.3
2000184611;Josh Acheampong;现役;Chelsea;英超;18;轮换池;球员池;是;47.77;中后卫;右翼卫;右后卫;21.5;60.6
2000036372;Diego Gómez;现役;Brighton;英超;21;主力池;球员池;是;47.71;中前卫;后腰、左边锋;;30.0;64.2
18057323;Chancel Mbemba;现役;LOSC;法甲;30;主力池;球员池;是;47.62;中后卫;右后卫;;33.0;64.3
37054408;Joël Piroe;现役;Leeds;英超;25;主力池;球员池;是;47.61;中锋;前腰;;30.5;59.3
98033057;Nico Elvedi;现役;Borussia M'gladbach;德甲;28;主力池;球员池;是;47.60;中后卫;右后卫;;33.0;63.3
37000496;Tjaronn Chery;现役;N.E.C.;荷甲;36;主力池;球员池;是;47.57;前腰;右边前卫、左边锋;右边锋;35.3;58.5
39053746;Hákon Rafn Valdimarsson;现役;Brentford;英超;23;主力池;球员池;是;47.57;门将;;;30.5;58.9
2000124287;Jack Hinshelwood;现役;Brighton;英超;19;主力池;球员池;是;47.52;后腰;右后卫、右翼卫;中前卫;29.9;63.5
29189400;Brennan Johnson;现役;Crystal Palace;英超;23;主力池;球员池;是;47.48;中锋;左边前卫;前腰、右边前卫、左边锋、右边锋;30.6;57.4
2000181764;Kees Smit;现役;AZ;荷甲;19;主力池;球员池;是;47.47;前腰;;后腰、中前卫;37.1;61.4
2000102845;Mika Godts;现役;Ajax;荷甲;19;主力池;球员池;是;47.47;左边锋;前腰;右边锋;28.6;57.2
5108155;Jason Steele;现役;Brighton;英超;34;主力池;球员池;是;47.46;门将;;;28.1;59.3
2000256110;Shea Lacey;现役;Manchester United;英超;17;轮换池;球员池;是;47.46;右边锋;前腰;;22.1;53.0
76010707;Juan Guillermo Cuadrado;现役;Pisa;意甲;36;主力池;球员池;是;47.41;右边前卫;右边锋;右后卫、右翼卫;30.8;61.3
91208050;Kevin Schade;现役;Brentford;英超;23;主力池;球员池;是;47.38;左边锋;前腰、中锋;右边锋;30.1;60.6
61036844;Callum McGregor;现役;Celtic;苏超;31;主力池;球员池;是;47.38;中前卫;;后腰;29.6;61.9
67269484;Samuel Chukwueze;现役;Fulham;英超;25;主力池;球员池;是;47.37;左边锋;;右边前卫、右边锋;30.1;60.6
48036558;Jean-Ricner Bellegarde;现役;Wolves;英超;26;主力池;球员池;是;47.27;左边锋;右边锋;中前卫、前腰;30.1;59.8
76037151;Yerry Mina;现役;Cagliari;意甲;30;主力池;球员池;是;47.22;中后卫;;;31.9;61.9
2000138516;Paul Wanner;现役;PSV;荷甲;19;主力池;球员池;是;47.20;前腰;右边前卫;中前卫、右边锋;28.3;57.5
4002177;Ben Mee;现役;Sheffield United;英冠;35;主力池;球员池;是;47.19;中后卫;;;35.6;61.2
37085322;Lamare Bogarde;现役;Aston Villa;英超;21;轮换池;球员池;是;47.13;中后卫;;右后卫、后腰、中前卫;20.9;60.2
2000006186;Lesley Ugochukwu;现役;Burnley;英超;20;主力池;球员池;是;47.12;后腰;;中前卫;29.5;63.5
2000227373;Stefanos Tzimas;现役;Brighton;英超;19;主力池;球员池;是;47.10;中锋;;;29.8;60.8
66014588;Hwang Hee-Chan;现役;Wolves;英超;28;主力池;球员池;是;47.07;中锋;左边前卫、右边前卫、右边锋;左边锋;29.8;60.6
2000036812;Callum Doyle;现役;Wrexham;英冠;21;主力池;球员池;是;47.02;中后卫;;左后卫;37.3;64.3
67229630;Youssef En-Nesyri;现役;Al-Ittihad;沙特联;27;主力池;球员池;是;47.01;中锋;;;37.2;65.1
28011401;Adam Smith;现役;Bournemouth;英超;33;主力池;球员池;是;46.98;左后卫;左翼卫;右后卫、右翼卫;27.4;61.1
71003202;Andrii Iarmolenko;现役;Dynamo Kyiv;乌超;35;主力池;球员池;是;46.77;左边锋;;右边前卫、右边锋;36.9;63.5
71104595;Vitaliy Mykolenko;现役;Everton;英超;25;主力池;球员池;是;46.77;左后卫;;左翼卫;29.0;64.7
2000257209;Givairo Read;现役;Feyenoord;荷甲;18;主力池;球员池;是;46.75;右翼卫;左后卫、右边前卫;右后卫;27.3;62.1
83190945;Ali Al Musrati;现役;Hellas Verona;意甲;28;主力池;球员池;是;46.73;后腰;;中前卫;32.1;63.6
98029385;Breel Embolo;现役;Rennes;法甲;27;主力池;球员池;是;46.68;右边锋;前腰;中锋;32.7;66.5
29076100;James Ward-Prowse;现役;Burnley;英超;30;主力池;球员池;是;46.67;后腰;;中前卫、前腰;28.4;61.5
37076262;Luciano Valente;现役;Feyenoord;荷甲;21;主力池;球员池;是;46.50;前腰;左边锋、右边锋;中前卫、左边前卫、右边前卫;27.1;61.7
2000241724;Andrés García;现役;Aston Villa;英超;21;轮换池;球员池;是;46.48;右翼卫;;右后卫;20.3;59.8
70087488;Enes Ünal;现役;Bournemouth;英超;27;主力池;球员池;是;46.45;中锋;;;29.2;60.5
12042506;Baghdad Bounedjah;现役;Al-Shamal;卡塔尔联;33;主力池;球员池;是;46.41;中锋;;;36.7;62.1
45092714;Daichi Kamada;现役;Crystal Palace;英超;28;主力池;球员池;是;46.32;前腰;左边锋、右边锋;后腰、中前卫;29.1;60.2
2000045246;Ruben van Bommel;现役;PSV;荷甲;20;主力池;球员池;是;46.31;中锋;;左边前卫、左边锋;27.2;59.2
66032157;Lee Jae-Sung;现役;1. FSV Mainz 05;德甲;32;主力池;球员池;是;46.26;前腰;;中前卫;29.8;63.8
19159362;Fred;现役;Fenerbahçe;土超;31;主力池;球员池;是;46.23;前腰;中前卫;后腰;26.6;60.6
85116519;Romain Saïss;现役;Al-Sadd;卡塔尔联;34;主力池;球员池;是;46.12;中后卫;后腰;;36.4;62.2
67011232;Juan Mata;现役;Melbourne Victory;澳超;36;主力池;球员池;是;46.04;前腰;;;37.4;53.3
83228124;Beto;现役;Everton;英超;26;主力池;球员池;是;46.02;中锋;;;28.4;63.5
43500350;Wilfried Gnonto;现役;Leeds;英超;21;主力池;球员池;是;45.95;左边锋;;前腰、右边锋、中锋;29.0;57.9
2000228120;Marc Guiu;现役;Chelsea;英超;19;轮换池;球员池;是;45.94;中锋;;;19.8;59.5
18091019;Akram Afif;现役;Al-Sadd;卡塔尔联;28;主力池;球员池;是;45.90;左边锋;中锋;;39.0;57.5
43093476;Federico Bernardeschi;现役;Bologna;意甲;30;主力池;球员池;是;45.90;左边锋;前腰、右边前卫、中锋;右边锋;30.8;60.0
20046423;Brenden Aaronson;现役;Leeds;英超;24;主力池;球员池;是;45.90;左边锋;右边锋;中前卫、前腰;28.6;60.8
2000019509;Léo Scienza;现役;Southampton;英冠;26;主力池;球员池;是;45.89;左边锋;前腰、左边前卫、右边锋;;37.2;55.7
78016342;Sebastián Coates;现役;Nacional;乌拉圭甲级联赛;34;主力池;球员池;是;45.82;中后卫;;;36.0;63.1
85140415;Issa Diop;现役;Fulham;英超;28;主力池;球员池;是;45.82;中后卫;;;28.3;62.7
28037204;Sam Johnstone;现役;Wolves;英超;31;主力池;球员池;是;45.77;门将;;;27.1;61.0
89046527;Joe Aribo;现役;Leicester;英冠;28;主力池;球员池;是;45.76;前腰;右边锋;中前卫;36.4;61.4
37064597;Peer Koopmeiners;现役;AZ;荷甲;24;主力池;球员池;是;45.72;中后卫;;后腰、中前卫;35.1;63.5
37071180;Quilindschy Hartman;现役;Burnley;英超;23;主力池;球员池;是;45.59;左后卫;;左翼卫;28.1;62.4
91204520;Merlin Röhl;现役;Everton;英超;22;主力池;球员池;是;45.55;前腰;;后腰、中前卫;28.0;62.9
29076104;Harrison Reed;现役;Fulham;英超;29;主力池;球员池;是;45.39;后腰;;中前卫;27.4;62.8
37006661;Bram Nuytinck;现役;N.E.C.;荷甲;34;主力池;球员池;是;45.35;中后卫;;;32.8;60.8
29139576;Todd Cantwell;现役;Blackburn;英冠;26;主力池;球员池;是;45.31;前腰;;中前卫;36.4;57.6
34011354;Steven Nzonzi;现役;Stoke;英冠;36;主力池;球员池;是;45.27;后腰;;中前卫;33.4;63.5
15016604;Mathew Ryan;现役;Levante;西甲;32;主力池;球员池;是;45.20;门将;;;29.1;60.9
83228369;Alexandre Penetra;现役;AZ;荷甲;23;主力池;球员池;是;45.07;中后卫;;;34.6;62.2
37055855;Ramiz Zerrouki;现役;FC Twente;荷甲;26;主力池;球员池;是;45.05;后腰;;中前卫;34.4;63.7
93070264;Hjalmar Ekdal;现役;Burnley;英超;26;主力池;球员池;是;45.04;中后卫;;;27.6;62.0
37079089;Kian Fitz-Jim;现役;Ajax;荷甲;21;主力池;球员池;是;44.98;前腰;;后腰、中前卫;26.0;58.1
61089387;Aaron Hickey;现役;Brentford;英超;22;主力池;球员池;是;44.95;左后卫;右翼卫;左翼卫、右后卫;27.4;62.9
28051378;Wilfried Zaha;现役;Charlotte FC;美职联;32;主力池;球员池;是;44.79;左边锋;右边锋;中锋;33.9;59.1
51042313;Hirving Lozano;现役;San Diego FC;美职联;29;主力池;球员池;是;44.77;左边锋;中锋;右边锋;35.3;58.5
73201859;Anis Hadj Moussa;现役;Feyenoord;荷甲;22;主力池;球员池;是;44.77;左边锋;右边前卫;右边锋;26.0;56.4
28115792;Neco Williams;现役;Nottingham Forest;英超;23;主力池;球员池;是;44.75;左翼卫;;左后卫、右后卫、右翼卫;27.3;62.1
28127066;Jaden Philogene;现役;Ipswich;英冠;22;主力池;球员池;是;44.70;左边锋;;左边前卫、右边前卫、右边锋;35.7;58.4
28128173;William Osula;现役;Newcastle;英超;21;轮换池;球员池;是;44.70;左边锋;右边锋;中锋;18.7;58.3
61014825;Kenny McLean;现役;Norwich;英冠;33;主力池;球员池;是;44.66;后腰;;中前卫;32.6;65.1
28106685;Josh Dasilva;现役;Brentford;英超;26;主力池;球员池;是;44.55;中前卫;前腰;;27.1;62.1
29156436;Flynn Downes;现役;Southampton;英冠;26;主力池;球员池;是;44.49;后腰;中前卫;;34.9;63.2
29218024;Hayden Hackney;现役;Middlesbrough;英冠;22;主力池;球员池;是;44.40;中前卫;;后腰;34.8;63.3
27013431;Jannik Vestergaard;现役;Leicester;英冠;32;主力池;球员池;是;44.28;中后卫;;;33.0;62.3
19250980;Mauro Júnior;现役;PSV;荷甲;25;主力池;球员池;是;44.15;左边锋;右后卫、右翼卫、后腰;左后卫、左翼卫、左边前卫;25.2;57.9
28100269;Axel Tuanzebe;现役;Burnley;英超;27;主力池;球员池;是;44.02;中后卫;;右后卫;26.7;61.0
13199280;Mohamed Fouzair;现役;US Touarga;摩洛哥足球国家联赛1组;33;主力池;球员池;是;43.99;前腰;;右边锋;34.9;57.0
63023511;Ondrej Duda;现役;Al-Ettifaq;沙特联;30;主力池;球员池;是;43.99;前腰;;后腰、中前卫;33.7;61.6
29217706;James Hill;现役;Bournemouth;英超;23;主力池;球员池;是;43.96;中后卫;;右后卫;26.5;62.2
49039033;Wilson Isidor;现役;Sunderland;英超;24;主力池;球员池;是;43.93;中锋;左边锋、右边锋;;26.9;58.6
75000273;Arturo Vidal;现役;Colo Colo;智利甲;37;主力池;球员池;是;43.88;后腰;前腰;中前卫;33.8;65.2
2000014086;Wouter Goes;现役;AZ;荷甲;20;主力池;球员池;是;43.86;中后卫;;;33.4;62.2
37060600;Ferdi Kadıoğlu;现役;Brighton;英超;25;主力池;球员池;是;43.80;左翼卫;;左后卫、右后卫、右翼卫;26.6;60.0
37061970;Maarten Paes;现役;Ajax;荷甲;26;轮换池;球员池;是;43.67;门将;;;24.8;57.2
28113416;Jacob Greaves;现役;Ipswich;英冠;24;主力池;球员池;是;43.66;中后卫;;左后卫;34.0;63.8
13139098;Moses Simon;现役;Paris FC;法甲;29;主力池;球员池;是;43.53;左边锋;左边前卫;;30.2;57.3
29178504;Djed Spence;现役;Tottenham Hotspur;英超;24;主力池;球员池;是;43.35;左后卫;;右后卫、右翼卫;26.0;61.2
2000187623;Jaydee Canvot;现役;Crystal Palace;英超;18;主力池;球员池;是;43.28;中后卫;右后卫、后腰;;25.9;61.5
19044710;Douglas Costa;现役;Chievo;意丁联赛二组;34;主力池;球员池;是;43.19;前腰;;左边锋、右边锋;34.5;53.7
61070563;Kieran Tierney;现役;Celtic;苏超;27;主力池;球员池;是;43.13;左后卫;;左翼卫;26.6;62.8
2000027898;Shea Charles;现役;Southampton;英冠;21;主力池;球员池;是;43.11;中后卫;中前卫;后腰;33.4;64.2
37039865;Nick Olij;现役;PSV;荷甲;29;轮换池;球员池;是;43.11;门将;;;23.3;61.3
49056369;Hannibal;现役;Burnley;英超;21;主力池;球员池;是;43.07;前腰;;中前卫;25.9;59.8
75001932;Charles Aránguiz;现役;Univ. de Chile;智利甲;35;主力池;球员池;是;43.03;中前卫;;后腰;33.4;61.5
2000141707;Yarek Gąsiorowski;现役;PSV;荷甲;20;轮换池;球员池;是;43.00;中后卫;;左后卫;23.6;61.7
25017111;Václav Hladký;现役;Burnley;英超;34;轮换池;球员池;是;42.86;门将;;;23.0;63.4
63036085;Dávid Strelec;现役;Middlesbrough;英冠;23;主力池;球员池;是;42.83;前腰;右边锋;中锋;33.4;61.9
37053977;Azor Matusiwa;现役;Ipswich;英冠;26;主力池;球员池;是;42.79;后腰;右后卫、右翼卫、右边前卫;中前卫;33.2;63.3
2000288469;Veljko Milosavljević;现役;Bournemouth;英超;17;主力池;球员池;是;42.79;中后卫;;;25.6;59.9
27129125;Frank Onyeka;现役;Coventry;英冠;27;主力池;球员池;是;42.77;后腰;;中前卫;32.8;66.4
45096169;Tetsushi Yamakawa;现役;Kobe;J1;27;主力池;球员池;是;42.73;中后卫;;;35.4;61.1
2000211997;Álex Jiménez;现役;Bournemouth;英超;19;主力池;球员池;是;42.73;右边锋;右边前卫;左后卫、左翼卫、右后卫、右翼卫;25.5;60.3
51052239;Orbelín Pineda;现役;AEK;希超;28;主力池;球员池;是;42.70;前腰;左边锋;中前卫;35.4;60.9
29134274;Chris Mepham;现役;West Brom;英冠;27;主力池;球员池;是;42.68;中后卫;;;33.4;60.7
25052345;Lukáš Provod;现役;Slavia;捷甲联赛;28;主力池;球员池;是;42.62;左边锋;前腰;;34.7;66.0
83228401;Toti;现役;Wolves;英超;26;主力池;球员池;是;42.62;中后卫;左后卫;;25.3;61.0
13112706;Bertrand Traoré;现役;Sunderland;英超;29;主力池;球员池;是;42.47;左边锋;右边前卫、中锋;右边锋;25.1;57.7
29030379;Danny Ings;现役;Sheffield United;英冠;32;主力池;球员池;是;42.45;中锋;;;31.0;63.7
14044037;Marcos Acuña;现役;River Plate;阿甲;33;主力池;球员池;是;42.43;左后卫;;左翼卫;30.6;63.2
2000273847;Babis Kostoulas;现役;Brighton;英超;17;主力池;球员池;是;42.39;左边锋;右边锋;前腰、中锋;25.1;60.8
37058888;Owen Wijndal;现役;Ajax;荷甲;25;轮换池;球员池;是;42.35;左后卫;左边前卫;左翼卫;23.0;61.3
2000253999;Maher Carrizo;现役;Ajax;荷甲;18;轮换池;球员池;是;42.34;中锋;;右边锋;23.4;57.9
19202603;John Victor;现役;Nottingham Forest;英超;28;主力池;球员池;是;42.25;门将;;;25.1;59.6
29113879;Kalvin Phillips;现役;Sheffield United;英冠;29;主力池;球员池;是;42.23;后腰;中前卫;;32.1;64.0
2114068;David Luiz;现役;Pafos;塞浦路斯甲;37;主力池;球员池;是;42.18;中后卫;后腰;;32.0;66.1
13136621;Kelechi Iheanacho;现役;Celtic;苏超;28;主力池;球员池;是;42.16;中锋;;;26.0;59.7
86012153;Enner Valencia;现役;Pachuca;墨超;35;主力池;球员池;是;42.13;中锋;;;32.5;61.5
28122837;Troy Parrott;现役;AZ;荷甲;22;主力池;球员池;是;42.10;中锋;;;31.7;61.7
13156726;Trezeguet;现役;Al-Ahly;埃超联赛;30;主力池;球员池;是;42.09;左边锋;左边前卫、右边前卫;右边锋;33.9;60.8
78076996;Santiago Bueno;现役;Wolves;英超;26;轮换池;球员池;是;42.09;中后卫;;;24.9;59.9
53052372;Mohamed Elyounoussi;现役;FC København;丹超;30;主力池;球员池;是;42.08;前腰;中前卫、右边锋;左边锋;33.9;60.7
2000065061;Oscar Gloukh;现役;Ajax;荷甲;20;轮换池;球员池;是;42.00;前腰;中锋;中前卫;23.3;55.9
29041284;Josip Iličič;现役;Koper;斯甲联赛;36;主力池;球员池;是;41.96;前腰;右边锋、中锋;;32.9;56.8
29106999;Sam Szmodics;现役;Derby;英冠;29;主力池;球员池;是;41.96;中锋;;前腰、左边锋;32.1;61.8
37060899;Gijs Smal;现役;Feyenoord;荷甲;27;轮换池;球员池;是;41.89;左后卫;左边前卫;左翼卫;22.4;62.4
85041077;Benjamin Lecomte;现役;Fulham;英超;33;轮换池;球员池;是;41.84;门将;;;22.4;59.9
45034094;Daniel Schmidt;现役;Nagoya;J1;32;主力池;球员池;是;41.82;门将;;;32.7;61.0
2000184286;Mohamed Belloumi;现役;Hull;英冠;22;主力池;球员池;是;41.76;右边锋;;右边前卫;32.8;58.0
2000183396;Ollie Scarles;现役;West Ham;英超;19;基础池;球员池;是;41.65;左后卫;中后卫、后腰、左边前卫、左边锋;左翼卫;15.7;57.9
2000304487;Christantus Uche;现役;Crystal Palace;英超;21;轮换池;球员池;是;41.61;中锋;;中前卫、前腰;24.0;63.4
2000254793;Sverre Nypan;现役;Manchester City;英超;18;基础池;球员池;是;41.60;前腰;;中前卫;16.0;55.0
8835722;Teo Gutiérrez;现役;Junior;哥伦比亚甲;39;主力池;球员池;是;41.59;前腰;;中锋;32.1;60.3
14023371;Germán Pezzella;现役;River Plate;阿甲;33;主力池;球员池;是;41.57;中后卫;;;30.1;60.2
55022472;João Carlos Teixeira;现役;SH Shenhua;中超;32;主力池;球员池;是;41.54;前腰;中前卫、左边前卫;左边锋;32.9;57.0
29022550;Jeroen Zoet;现役;AZ;荷甲;34;主力池;球员池;是;41.54;门将;;;29.1;59.9
2000162595;Max Weiß;现役;Burnley;英超;20;轮换池;球员池;是;41.31;门将;;;24.0;60.9
2000070396;Caspar Jander;现役;Southampton;英冠;21;主力池;球员池;是;41.25;后腰;;中前卫;31.7;63.0
28100212;Cédric Kipré;现役;Ipswich;英冠;28;主力池;球员池;是;41.22;中后卫;;;31.5;64.3
29140167;James Justin;现役;Leeds;英超;26;轮换池;球员池;是;41.22;中后卫;左翼卫、右翼卫;左后卫、右后卫;24.0;60.1
2000192797;Leo Sauer;现役;Feyenoord;荷甲;19;轮换池;球员池;是;41.19;左边锋;前腰、左边前卫、右边前卫;右边锋;22.5;55.8
2000176255;Kodai Sano;现役;N.E.C.;荷甲;21;主力池;球员池;是;41.18;左边锋;;中前卫、前腰、左边前卫;31.0;59.8
84154064;Zeki Amdouni;现役;Burnley;英超;24;轮换池;球员池;是;41.17;左边锋;;前腰、中锋;24.3;57.2
28058862;Jamie Maclaren;现役;Kolkata;印度超;31;主力池;球员池;是;41.16;中锋;;;32.5;60.9
51045753;Roberto Alvarado;现役;Chivas;墨超;26;主力池;球员池;是;41.15;左边锋;左边前卫、右边锋;;33.9;60.5
37086853;Mexx Meerdink;现役;AZ;荷甲;21;主力池;球员池;是;41.14;中锋;;;30.7;62.0
28124570;Bashir Humphreys;现役;Burnley;英超;21;轮换池;球员池;是;41.11;中后卫;左后卫;;23.9;60.1
45100977;Yuki Kakita;现役;Kashiwa;J1;27;主力池;球员池;是;40.99;中锋;;;33.2;64.9
28106360;Lukas Nmecha;现役;Leeds;英超;26;轮换池;球员池;是;40.98;左边锋;右边锋;中锋;23.9;59.0
48038017;Imrân Louza;现役;Watford;英冠;25;主力池;球员池;是;40.96;前腰;;后腰、中前卫;31.7;60.5
70093800;Çağlar Söyüncü;现役;Fenerbahçe;土超;28;轮换池;球员池;是;40.96;中后卫;;;22.8;59.7
36039032;Tasos Bakasetas;现役;Panathinaikos;希超;31;主力池;球员池;是;40.90;前腰;中前卫;;32.1;62.1
36078367;Vasilis Barkas;现役;FC Utrecht;荷甲;30;主力池;球员池;是;40.89;门将;;;30.0;58.2
2000143821;Esmir Bajraktarević;现役;PSV;荷甲;19;轮换池;球员池;是;40.89;左边锋;前腰;右边锋;22.1;56.6
30022142;Chris Smalling;现役;Al-Fayha;沙特联;35;主力池;球员池;是;40.87;中后卫;;;29.4;60.2
12011996;Youssef Msakni;现役;Espérance Tunis;突甲联赛;34;主力池;球员池;是;40.82;前腰;;左边锋;31.7;57.2
85059261;Naïm Sliti;现役;Al-Shamal;卡塔尔联;32;主力池;球员池;是;40.76;前腰;右边锋;左边锋;32.1;57.2
2000288697;Harrison Armstrong;现役;Everton;英超;18;轮换池;球员池;是;40.73;后腰;前腰;中前卫;23.3;61.9
67148546;Roque Mesa;现役;Ratchaburi;泰超;35;主力池;球员池;是;40.72;后腰;右边前卫;中前卫;31.0;62.2
37065767;Sergiño Dest;现役;PSV;荷甲;24;轮换池;球员池;是;40.70;左翼卫;;左后卫、右后卫、右翼卫;21.7;58.4
29243820;Ronnie Edwards;现役;QPR;英冠;21;主力池;球员池;是;40.69;中后卫;;;31.1;63.2
78018507;Milan Borjan;现役;Al-Riyadh;沙特联;37;主力池;球员池;是;40.68;门将;;;29.4;58.6
27002693;Thomas Delaney;现役;FC København;丹超;33;主力池;球员池;是;40.65;后腰;;中前卫;30.7;64.1
65039540;Lyle Foster;现役;Burnley;英超;24;轮换池;球员池;是;40.65;中锋;左边锋;;23.4;60.4
83333463;Rodrigo Gomes;现役;Wolves;英超;21;轮换池;球员池;是;40.59;左边锋;左翼卫;右翼卫、右边前卫、右边锋;23.5;59.1
79024232;Miguel Almirón;现役;Atlanta United;美职联;30;主力池;球员池;是;40.57;左边锋;左边前卫、右边前卫;前腰、右边锋;30.3;61.5
2000158356;Jair;现役;Nottingham Forest;英超;19;轮换池;球员池;是;40.52;中后卫;;;23.3;60.1
18074558;Timothy Castagne;现役;Fulham;英超;29;轮换池;球员池;是;40.48;左翼卫;;左后卫、右后卫、右翼卫;22.7;61.1
24057535;Toni Fruk;现役;Rijeka;克甲;23;主力池;球员池;是;40.47;前腰;中前卫、中锋;;33.5;58.1
8428653;Hugo Lloris;现役;LAFC;美职联;38;主力池;球员池;是;40.47;门将;;;28.8;61.8
52080573;Mark Travers;现役;Everton;英超;25;轮换池;球员池;是;40.46;门将;;;23.3;59.6
75000560;Gary Medel;现役;Univ. Católica;智利甲;37;主力池;球员池;是;40.40;中后卫;中前卫;后腰;30.9;60.5
37001836;Bruno Martins Indi;现役;Sparta Rotterdam;荷甲;32;主力池;球员池;是;40.34;中后卫;;;28.3;60.3
49040115;Illan Meslier;现役;Leeds;英超;24;轮换池;球员池;是;40.34;门将;;;23.0;61.1
53175544;Oliver Edvardsen;现役;Ajax;荷甲;25;轮换池;球员池;是;40.33;左边锋;右边前卫;左边前卫、右边锋;21.2;59.4
19265858;Richarlison;现役;Tottenham Hotspur;英超;27;轮换池;球员池;是;40.31;左边锋;右边锋;中锋;22.8;62.6
28121369;Armando Broja;现役;Burnley;英超;23;轮换池;球员池;是;40.26;左边锋;右边锋;中锋;23.2;58.8
28087596;Cameron Burgess;现役;Swansea;英冠;29;主力池;球员池;是;40.21;中后卫;;;30.4;61.4
55041694;André Silva;现役;Elche;西甲;29;主力池;球员池;是;40.11;中锋;;;25.3;61.4
37003555;Marko Arnautović;现役;Crvena zvezda;塞尔维亚超;35;主力池;球员池;是;40.01;中锋;;;30.2;63.0
38039385;Roland Sallai;现役;Galatasaray;土超;27;轮换池;球员池;是;39.87;右边锋;右边前卫;右后卫、右翼卫;21.5;61.4
24004082;Marin Tomasov;现役;FK Astana;哈萨克斯坦足球超级联赛;37;主力池;球员池;是;39.85;前腰;左边前卫;左边锋、右边锋;30.6;58.3
80000436;Alexander Domínguez;现役;Liga de Quito;厄瓜多尔甲;37;主力池;球员池;是;39.85;门将;;;30.2;61.7
76065062;Yerson Mosquera;现役;Wolves;英超;23;轮换池;球员池;是;39.73;中后卫;;;22.4;61.1
28059632;Patrick Bamford;现役;Sheffield United;英冠;31;主力池;球员池;是;39.72;前腰;;中锋;28.8;63.1
28116414;Vítězslav Jaroš;现役;Ajax;荷甲;23;轮换池;球员池;是;39.61;门将;;;20.6;58.4
43424702;Edoardo Bove;现役;Watford;英冠;22;主力池;球员池;是;39.50;后腰;前腰;中前卫;30.0;62.5
